"inline_NO_brace","inline_YES_brace","nextline_brace","double_backslash_NO_Space","double_backslash_YES_Space","single_backslash_asterisk","NO_parenthesis","YES_parenthesis","unary_NO_space","unary_YES_space","NO_binary_NO","NO_binary_YES","YES_binary_NO","YES_binary_YES","Programmer"
0,0,7,0,0,0,0,0,0,0,0,13,9,3,G
0,0,7,0,0,0,0,0,0,0,0,15,8,4,G
0,2,8,0,0,0,0,2,0,1,0,15,16,22,G
2,17,15,0,0,3,0,10,0,1,1,9,9,42,G
0,48,22,0,0,36,0,43,0,2,7,36,32,151,G
0,31,18,1,0,22,0,29,0,2,6,19,24,90,G
0,47,11,0,0,3,0,43,0,16,0,37,14,182,G
0,15,12,0,0,9,0,15,0,0,0,5,15,31,G
0,11,17,0,0,7,0,9,0,0,5,10,9,82,G
0,38,35,0,0,18,0,37,0,8,1,106,90,207,G
0,0,4,0,0,0,0,0,0,0,0,0,0,0,G
0,14,257,0,0,0,0,12,0,9,0,36,16,59,G
0,14,385,0,0,0,0,12,0,9,0,44,16,60,G
0,9,43,0,0,0,0,6,0,1,0,17,12,29,G
0,63,3,0,0,0,0,56,0,6,0,98,9,113,G
0,8,148,0,0,0,0,5,0,1,0,17,12,27,G
0,33,2,0,0,0,0,30,0,3,0,50,6,61,G
0,4,1,0,0,6,0,8,0,4,0,58,0,35,G
0,3,1,0,0,1,0,2,0,1,0,12,0,4,G
0,3,1,0,0,1,0,0,0,0,0,17,0,1,G
0,5,1,0,0,0,0,5,0,3,0,8,0,13,G
0,1,1,0,0,1,0,2,0,1,0,2,0,5,G
0,5,1,0,0,0,0,5,0,3,0,8,0,13,G
0,7,1,0,0,1,0,4,0,2,0,35,0,24,G
0,9,1,0,0,1,0,6,0,2,0,39,0,14,G
0,5,1,0,0,0,0,4,0,0,0,9,3,17,G
0,6,1,0,0,0,0,5,0,0,0,8,3,23,G
0,7,1,0,0,1,0,3,0,3,0,32,0,16,G
0,11,1,0,0,0,0,10,0,0,0,44,11,48,G
0,8,7,0,0,0,0,8,0,0,0,26,10,39,G
0,3,1,0,0,0,0,4,0,2,0,8,0,8,G
0,12,13,0,0,0,0,8,0,4,0,57,6,44,G
0,8,1,0,0,0,0,8,0,8,1,112,6,48,G
0,6,1,0,0,0,0,3,0,1,0,9,0,9,G
0,7,1,0,0,0,0,3,0,1,0,12,0,5,G
0,14,1,0,0,0,0,11,0,0,0,23,6,39,G
0,7,1,0,0,0,0,3,0,1,0,10,0,5,G
0,5,1,0,0,0,0,2,0,1,0,10,0,4,G
0,4,2,0,0,0,0,1,0,0,0,19,1,16,G
0,51,4,0,0,0,0,42,0,2,0,273,6,211,G
0,10,11,0,0,0,0,7,0,0,0,18,3,41,G
0,22,6,0,0,5,0,20,0,0,0,51,17,57,G
0,5,1,0,0,0,0,4,0,0,0,23,0,9,G
0,8,258,0,0,0,0,6,0,5,0,30,7,46,G
0,6,1,0,0,0,0,6,0,3,0,18,2,27,G
0,16,1,0,0,0,0,14,0,14,0,75,0,45,G
0,4,1,0,0,0,0,4,0,4,0,8,0,19,G
0,1,1,0,0,0,0,1,0,1,0,2,0,3,G
0,5,2,0,0,0,0,4,0,1,0,10,3,30,G
0,9,2,0,0,0,0,9,0,2,0,17,6,41,G
0,6,25,0,0,0,0,4,0,1,0,25,3,11,G
0,12,2,0,0,0,0,11,0,1,0,55,5,36,G
0,4,5,0,0,0,0,4,0,0,0,41,12,60,G
0,0,17,0,0,0,0,0,0,0,0,43,1,5,G
0,4,1,0,0,0,0,4,0,2,0,23,0,16,G
0,3,1,0,0,0,0,0,0,0,0,17,0,0,G
0,5,1,0,0,0,0,5,0,0,0,6,0,12,G
0,56,19,0,0,0,0,44,0,3,0,86,8,130,G
0,55,21,0,0,0,0,44,0,3,0,98,8,148,G
0,21,53,0,0,1,0,15,0,1,3,51,9,56,G
0,2,2,0,0,0,0,2,0,2,0,10,1,27,G
0,19,5,0,0,0,0,18,0,2,0,23,0,66,G
0,3,1,0,0,0,0,0,0,0,0,20,3,17,G
0,1,1,0,0,0,0,0,0,0,0,7,0,0,G
0,2,1,0,0,0,0,0,0,0,0,12,0,2,G
0,6,1,0,0,0,0,3,0,1,0,10,3,12,G
0,2,1,0,0,0,0,0,0,0,0,9,0,5,G
0,10,88,0,0,0,0,7,0,0,0,12,1,19,G
0,28,1,0,0,0,0,24,0,0,0,36,1,27,G
0,2,1,0,0,0,0,2,0,0,0,12,5,11,G
0,5,1,0,0,1,0,4,0,2,0,32,0,15,G
0,5,1,0,0,1,0,3,0,1,0,29,0,5,G
0,5,1,0,0,0,0,4,0,0,0,6,0,12,G
0,6,1,0,0,0,0,5,0,0,0,7,0,17,G
0,15,1,0,0,3,0,12,0,10,0,48,2,43,G
0,6,1,0,0,0,0,6,0,0,0,19,6,23,G
0,1,1,0,0,11,0,1,0,0,0,80,9,139,G
0,3,1,0,0,0,0,3,0,3,0,4,0,12,G
1024,40,3,0,0,0,0,36,0,0,1024,77,3,73,G
0,3,1,0,0,0,0,3,0,3,0,4,0,12,G
0,0,2,0,0,0,0,0,0,0,0,0,0,1,G
0,14,1,0,0,0,0,14,0,2,0,128,1,51,G
0,4,2,0,0,1,0,4,0,0,1,15,5,18,G
0,0,2,0,0,1,0,0,0,0,1,7,4,6,G
0,0,1,0,0,0,0,0,0,0,0,0,0,5,G
0,5,1,0,0,0,0,3,0,1,0,30,2,31,G
0,3,1,0,0,0,0,1,0,0,0,14,2,13,G
0,3,1,0,0,0,0,2,0,1,0,11,0,4,G
0,4,1,0,0,0,0,2,0,1,0,25,0,4,G
0,5,1,0,0,0,0,5,0,0,0,20,3,22,G
0,12,105,0,0,0,0,5,0,2,0,129,30,154,G
